Sample,f0.5,AR,TB,Z*,rcov,rcore,X2r,IE1,ΔHmelt,ΔHsuf,ΔHv,Ssolid,ΔIP,AN/ΔIP,Z/r2,TM,μN,PP-R,SLN,Hf,Δε1,Sf(OH2+),Dr100,Size500,Zeta500,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sc,Y,value
"1,1_Pr_Tm_1",2.71,2.545,3008,8.165,1.605,1.105,1.573011,559.65,14.05,114.5,155.5,72.24325,11.325,5.6441,47.26918647,1511,1.86,4.04,203.5,-705.7,-0.535,-128.5,2.897147366,110.46476,-12.02429234,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1.05118379
"1,1_Pr_Tm_10",2.71,2.545,3008,8.165,1.605,1.105,1.573011,559.65,14.05,114.5,155.5,72.24325,11.325,5.6441,47.26918647,1511,1.86,4.04,203.5,-705.7,-0.535,-128.5,2.897147366,110.46476,-12.02429234,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,1.04215238
"1,1_Pr_Tm_100",2.71,2.545,3008,8.165,1.605,1.105,1.573011,559.65,14.05,114.5,155.5,72.24325,11.325,5.6441,47.26918647,1511,1.86,4.04,203.5,-705.7,-0.535,-128.5,2.897147366,110.46476,-12.02429234,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0.98307919
"1,1_Pr_Tm_500",2.71,2.545,3008,8.165,1.605,1.105,1.573011,559.65,14.05,114.5,155.5,72.24325,11.325,5.6441,47.26918647,1511,1.86,4.04,203.5,-705.7,-0.535,-128.5,2.897147366,110.46476,-12.02429234,0,0,250,0,0,0,0,0,0,0,0,250,0,0,0,0,0.98059149
"1,1_Pr_Tm_1000",2.71,2.545,3008,8.165,1.605,1.105,1.573011,559.65,14.05,114.5,155.5,72.24325,11.325,5.6441,47.26918647,1511,1.86,4.04,203.5,-705.7,-0.535,-128.5,2.897147366,110.46476,-12.02429234,0,0,500,0,0,0,0,0,0,0,0,500,0,0,0,0,0.81592345
"1,1_Pr_Yb_0.1",2.73,2.535,2631,8.17,1.695,1.1,1.3203985,563.2,9.45,87.5,92.5,67.93085,11.975,5.38225,48.52475718,1150.5,1.6215,4.035,201.5,-690.35,-0.44,-142.5,2.783992284,106.63849,-13.254048,0,0,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.97086065
"1,1_Pr_Yb_1",2.73,2.535,2631,8.17,1.695,1.1,1.3203985,563.2,9.45,87.5,92.5,67.93085,11.975,5.38225,48.52475718,1150.5,1.6215,4.035,201.5,-690.35,-0.44,-142.5,2.783992284,106.63849,-13.254048,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.94266173
"1,1_Pr_Yb_10",2.73,2.535,2631,8.17,1.695,1.1,1.3203985,563.2,9.45,87.5,92.5,67.93085,11.975,5.38225,48.52475718,1150.5,1.6215,4.035,201.5,-690.35,-0.44,-142.5,2.783992284,106.63849,-13.254048,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0.94652271
"1,1_Pr_Yb_100",2.73,2.535,2631,8.17,1.695,1.1,1.3203985,563.2,9.45,87.5,92.5,67.93085,11.975,5.38225,48.52475718,1150.5,1.6215,4.035,201.5,-690.35,-0.44,-142.5,2.783992284,106.63849,-13.254048,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0.81029502
"1,1_Pr_Yb_500",2.73,2.535,2631,8.17,1.695,1.1,1.3203985,563.2,9.45,87.5,92.5,67.93085,11.975,5.38225,48.52475718,1150.5,1.6215,4.035,201.5,-690.35,-0.44,-142.5,2.783992284,106.63849,-13.254048,0,0,250,0,0,0,0,0,0,0,0,0,250,0,0,0,0.84335119
"1,1_Pr_Yb_1000",2.73,2.535,2631,8.17,1.695,1.1,1.3203985,563.2,9.45,87.5,92.5,67.93085,11.975,5.38225,48.52475718,1150.5,1.6215,4.035,201.5,-690.35,-0.44,-142.5,2.783992284,106.63849,-13.254048,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0.75294917
"1,1_Sc_Ce_0.1",1.815,2.395,3412.5,7.715,1.545,1.165,1.519584,579.4,10.675,112,117.5,50.045,10.65,3.9829,49.11428652,1443,2.4545,3.625,113,-657.3,-0.22,-71.5,1.125352881,105.539285,-14.2527795,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1.00611347
"1,1_Sc_Ce_1",1.815,2.395,3412.5,7.715,1.545,1.165,1.519584,579.4,10.675,112,117.5,50.045,10.65,3.9829,49.11428652,1443,2.4545,3.625,113,-657.3,-0.22,-71.5,1.125352881,105.539285,-14.2527795,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.96267751
"1,1_Sc_Ce_10",1.815,2.395,3412.5,7.715,1.545,1.165,1.519584,579.4,10.675,112,117.5,50.045,10.65,3.9829,49.11428652,1443,2.4545,3.625,113,-657.3,-0.22,-71.5,1.125352881,105.539285,-14.2527795,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.95239413
"1,1_Sc_Ce_100",1.815,2.395,3412.5,7.715,1.545,1.165,1.519584,579.4,10.675,112,117.5,50.045,10.65,3.9829,49.11428652,1443,2.4545,3.625,113,-657.3,-0.22,-71.5,1.125352881,105.539285,-14.2527795,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.90999181
"1,1_Sc_Ce_500",1.815,2.395,3412.5,7.715,1.545,1.165,1.519584,579.4,10.675,112,117.5,50.045,10.65,3.9829,49.11428652,1443,2.4545,3.625,113,-657.3,-0.22,-71.5,1.125352881,105.539285,-14.2527795,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0.95943979
"1,1_Sc_Ce_1000",1.815,2.395,3412.5,7.715,1.545,1.165,1.519584,579.4,10.675,112,117.5,50.045,10.65,3.9829,49.11428652,1443,2.4545,3.625,113,-657.3,-0.22,-71.5,1.125352881,105.539285,-14.2527795,0,500,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0.6943936
"1,1_Sc_Dy_0.1",1.95,2.29,2974.5,6.485,1.515,1.085,1.571102,601.6,15.035,112.5,117.5,54.69,11.545,3.8429,45.70618527,1749.5,2.1095,3.21,105,-654.9,-0.04,-91,0.873376808,91.451935,-13.8142645,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.05,0,0.96025384
"1,1_Sc_Dy_1",1.95,2.29,2974.5,6.485,1.515,1.085,1.571102,601.6,15.035,112.5,117.5,54.69,11.545,3.8429,45.70618527,1749.5,2.1095,3.21,105,-654.9,-0.04,-91,0.873376808,91.451935,-13.8142645,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0.95300883
"1,1_Sc_Dy_10",1.95,2.29,2974.5,6.485,1.515,1.085,1.571102,601.6,15.035,112.5,117.5,54.69,11.545,3.8429,45.70618527,1749.5,2.1095,3.21,105,-654.9,-0.04,-91,0.873376808,91.451935,-13.8142645,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0.92425035
"1,1_Sc_Dy_100",1.95,2.29,2974.5,6.485,1.515,1.085,1.571102,601.6,15.035,112.5,117.5,54.69,11.545,3.8429,45.70618527,1749.5,2.1095,3.21,105,-654.9,-0.04,-91,0.873376808,91.451935,-13.8142645,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0,0.90387572
"1,1_Sc_Dy_500",1.95,2.29,2974.5,6.485,1.515,1.085,1.571102,601.6,15.035,112.5,117.5,54.69,11.545,3.8429,45.70618527,1749.5,2.1095,3.21,105,-654.9,-0.04,-91,0.873376808,91.451935,-13.8142645,0,0,0,0,0,0,0,0,250,0,0,0,0,0,250,0,0.86835703
"1,1_Sc_Dy_1000",1.95,2.29,2974.5,6.485,1.515,1.085,1.571102,601.6,15.035,112.5,117.5,54.69,11.545,3.8429,45.70618527,1749.5,2.1095,3.21,105,-654.9,-0.04,-91,0.873376808,91.451935,-13.8142645,0,0,0,0,0,0,0,0,500,0,0,0,0,0,500,0,0.84378724
"1,1_Sc_Er_0.1",1.98,2.27,3125,6.555,1.505,1.06,1.573376,609.8,16.485,112.5,117.5,53.89265,11.385,4.0232,45.56166846,1808,2.6145,3.19,86,-661.15,-0.255,-96.5,0.797317331,84.569835,-11.2437455,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.05,0,1.03472351
"1,1_Sc_Er_1",1.98,2.27,3125,6.555,1.505,1.06,1.573376,609.8,16.485,112.5,117.5,53.89265,11.385,4.0232,45.56166846,1808,2.6145,3.19,86,-661.15,-0.255,-96.5,0.797317331,84.569835,-11.2437455,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,1.06283882
"1,1_Sc_Er_10",1.98,2.27,3125,6.555,1.505,1.06,1.573376,609.8,16.485,112.5,117.5,53.89265,11.385,4.0232,45.56166846,1808,2.6145,3.19,86,-661.15,-0.255,-96.5,0.797317331,84.569835,-11.2437455,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,1.05381047
"1,1_Sc_Er_100",1.98,2.27,3125,6.555,1.505,1.06,1.573376,609.8,16.485,112.5,117.5,53.89265,11.385,4.0232,45.56166846,1808,2.6145,3.19,86,-661.15,-0.255,-96.5,0.797317331,84.569835,-11.2437455,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,1.03708548
"1,1_Sc_Er_500",1.98,2.27,3125,6.555,1.505,1.06,1.573376,609.8,16.485,112.5,117.5,53.89265,11.385,4.0232,45.56166846,1808,2.6145,3.19,86,-661.15,-0.255,-96.5,0.797317331,84.569835,-11.2437455,0,0,0,0,0,0,0,0,0,0,250,0,0,0,250,0,0.98920459
"1,1_Sc_Er_1000",1.98,2.27,3125,6.555,1.505,1.06,1.573376,609.8,16.485,112.5,117.5,53.89265,11.385,4.0232,45.56166846,1808,2.6145,3.19,86,-661.15,-0.255,-96.5,0.797317331,84.569835,-11.2437455,0,0,0,0,0,0,0,0,0,0,500,0,0,0,500,0,0.85420513
"1,1_Sc_Eu_0.1",1.9,2.325,2411,6.37,1.645,1.1,1.574976,589.05,13.135,84.5,89,52.8878,12.82,3.1806,33.666633,1454.5,3.135,3.345,182.5,-609.9,-0.115,-91,1.422162832,111.872135,-12.8318295,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.05,0,1.0634646
"1,1_Sc_Eu_1",1.9,2.325,2411,6.37,1.645,1.1,1.574976,589.05,13.135,84.5,89,52.8878,12.82,3.1806,33.666633,1454.5,3.135,3.345,182.5,-609.9,-0.115,-91,1.422162832,111.872135,-12.8318295,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,1.07705365
"1,1_Sc_Eu_10",1.9,2.325,2411,6.37,1.645,1.1,1.574976,589.05,13.135,84.5,89,52.8878,12.82,3.1806,33.666633,1454.5,3.135,3.345,182.5,-609.9,-0.115,-91,1.422162832,111.872135,-12.8318295,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,1.06312459
"1,1_Sc_Eu_100",1.9,2.325,2411,6.37,1.645,1.1,1.574976,589.05,13.135,84.5,89,52.8878,12.82,3.1806,33.666633,1454.5,3.135,3.345,182.5,-609.9,-0.115,-91,1.422162832,111.872135,-12.8318295,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,1.0405673
"1,1_Sc_Eu_500",1.9,2.325,2411,6.37,1.645,1.1,1.574976,589.05,13.135,84.5,89,52.8878,12.82,3.1806,33.666633,1454.5,3.135,3.345,182.5,-609.9,-0.115,-91,1.422162832,111.872135,-12.8318295,0,0,0,0,0,250,0,0,0,0,0,0,0,0,250,0,1.01198418
"1,1_Sc_Eu_1000",1.9,2.325,2411,6.37,1.645,1.1,1.574976,589.05,13.135,84.5,89,52.8878,12.82,3.1806,33.666633,1454.5,3.135,3.345,182.5,-609.9,-0.115,-91,1.422162832,111.872135,-12.8318295,0,0,0,0,0,500,0,0,0,0,0,0,0,0,500,0,0.69451584
"1,1_Sc_Gd_0.1",1.915,2.315,3327.5,6.425,1.525,1.095,1.560576,611.7,15.635,112.5,117.5,50.3129,10.25,4.625,46.3922081,1700,2.2045,3.33,149.5,-656,-0.255,-99,2.320580167,103.836435,-12.4180845,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,1.04705583
"1,1_Sc_Gd_1",1.915,2.315,3327.5,6.425,1.525,1.095,1.560576,611.7,15.635,112.5,117.5,50.3129,10.25,4.625,46.3922081,1700,2.2045,3.33,149.5,-656,-0.255,-99,2.320580167,103.836435,-12.4180845,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,1.04949535
"1,1_Sc_Gd_10",1.915,2.315,3327.5,6.425,1.525,1.095,1.560576,611.7,15.635,112.5,117.5,50.3129,10.25,4.625,46.3922081,1700,2.2045,3.33,149.5,-656,-0.255,-99,2.320580167,103.836435,-12.4180845,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,1.07739982
"1,1_Sc_Gd_100",1.915,2.315,3327.5,6.425,1.525,1.095,1.560576,611.7,15.635,112.5,117.5,50.3129,10.25,4.625,46.3922081,1700,2.2045,3.33,149.5,-656,-0.255,-99,2.320580167,103.836435,-12.4180845,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,1.0538822
"1,1_Sc_Gd_500",1.915,2.315,3327.5,6.425,1.525,1.095,1.560576,611.7,15.635,112.5,117.5,50.3129,10.25,4.625,46.3922081,1700,2.2045,3.33,149.5,-656,-0.255,-99,2.320580167,103.836435,-12.4180845,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250,0,0.99792752
"1,1_Sc_Gd_1000",1.915,2.315,3327.5,6.425,1.525,1.095,1.560576,611.7,15.635,112.5,117.5,50.3129,10.25,4.625,46.3922081,1700,2.2045,3.33,149.5,-656,-0.255,-99,2.320580167,103.836435,-12.4180845,0,0,0,0,0,0,500,0,0,0,0,0,0,0,500,0,0.92281461
"1,1_Sc_Ho_0.1",1.965,2.28,3041,6.535,1.51,1.07,1.576155,605.9,15.035,112.5,117.5,54.4997,11.5,3.91235,45.38678995,1779.5,4.0295,3.2,75.5,-660.6,-0.16,-87.5,0.709108732,76.97351,-11.19641917,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0,1.06065134
"1,1_Sc_Ho_1",1.965,2.28,3041,6.535,1.51,1.07,1.576155,605.9,15.035,112.5,117.5,54.4997,11.5,3.91235,45.38678995,1779.5,4.0295,3.2,75.5,-660.6,-0.16,-87.5,0.709108732,76.97351,-11.19641917,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,1.06351984
"1,1_Sc_Ho_10",1.965,2.28,3041,6.535,1.51,1.07,1.576155,605.9,15.035,112.5,117.5,54.4997,11.5,3.91235,45.38678995,1779.5,4.0295,3.2,75.5,-660.6,-0.16,-87.5,0.709108732,76.97351,-11.19641917,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,1.06796333
"1,1_Sc_Ho_100",1.965,2.28,3041,6.535,1.51,1.07,1.576155,605.9,15.035,112.5,117.5,54.4997,11.5,3.91235,45.38678995,1779.5,4.0295,3.2,75.5,-660.6,-0.16,-87.5,0.709108732,76.97351,-11.19641917,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0.99436006
"1,1_Sc_Ho_500",1.965,2.28,3041,6.535,1.51,1.07,1.576155,605.9,15.035,112.5,117.5,54.4997,11.5,3.91235,45.38678995,1779.5,4.0295,3.2,75.5,-660.6,-0.16,-87.5,0.709108732,76.97351,-11.19641917,0,0,0,0,0,0,0,0,0,250,0,0,0,0,250,0,1.02735525
"1,1_Sc_Ho_1000",1.965,2.28,3041,6.535,1.51,1.07,1.576155,605.9,15.035,112.5,117.5,54.4997,11.5,3.91235,45.38678995,1779.5,4.0295,3.2,75.5,-660.6,-0.16,-87.5,0.709108732,76.97351,-11.19641917,0,0,0,0,0,0,0,0,0,500,0,0,0,0,500,0,0.89931649
"1,1_Sc_La_0.1",1.8,2.415,3423,6.97,1.565,1.22,1.506376,584.55,12.885,112.5,117.5,45.7,10.035,4.39215,50.4271266,1503.5,3.755,2.915,193,-660.9,-0.33,-99.5,1.355968251,90.449435,-10.24323033,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.99841647
"1,1_Sc_La_1",1.8,2.415,3423,6.97,1.565,1.22,1.506376,584.55,12.885,112.5,117.5,45.7,10.035,4.39215,50.4271266,1503.5,3.755,2.915,193,-660.9,-0.33,-99.5,1.355968251,90.449435,-10.24323033,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.97599196
"1,1_Sc_La_10",1.8,2.415,3423,6.97,1.565,1.22,1.506376,584.55,12.885,112.5,117.5,45.7,10.035,4.39215,50.4271266,1503.5,3.755,2.915,193,-660.9,-0.33,-99.5,1.355968251,90.449435,-10.24323033,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.98828538
"1,1_Sc_La_100",1.8,2.415,3423,6.97,1.565,1.22,1.506376,584.55,12.885,112.5,117.5,45.7,10.035,4.39215,50.4271266,1503.5,3.755,2.915,193,-660.9,-0.33,-99.5,1.355968251,90.449435,-10.24323033,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.96432576
"1,1_Sc_La_500",1.8,2.415,3423,6.97,1.565,1.22,1.506376,584.55,12.885,112.5,117.5,45.7,10.035,4.39215,50.4271266,1503.5,3.755,2.915,193,-660.9,-0.33,-99.5,1.355968251,90.449435,-10.24323033,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0.9629212
"1,1_Sc_La_1000",1.8,2.415,3423,6.97,1.565,1.22,1.506376,584.55,12.885,112.5,117.5,45.7,10.035,4.39215,50.4271266,1503.5,3.755,2.915,193,-660.9,-0.33,-99.5,1.355968251,90.449435,-10.24323033,500,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0.82347559
"1,1_Sc_Lu_0.1",2.03,2.17,3392,6.715,1.5,1.045,1.594897,577.25,14.885,114,120,41.89745,9.505,5.9134,44.8555249,1875,3.8245,3.06,87.5,-659.45,-0.15,-121,0.815325385,73.16308,-9.867840334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,1.00945373
"1,1_Sc_Lu_1",2.03,2.17,3392,6.715,1.5,1.045,1.594897,577.25,14.885,114,120,41.89745,9.505,5.9134,44.8555249,1875,3.8245,3.06,87.5,-659.45,-0.15,-121,0.815325385,73.16308,-9.867840334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.96894547
"1,1_Sc_Lu_10",2.03,2.17,3392,6.715,1.5,1.045,1.594897,577.25,14.885,114,120,41.89745,9.505,5.9134,44.8555249,1875,3.8245,3.06,87.5,-659.45,-0.15,-121,0.815325385,73.16308,-9.867840334,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0.96242112
"1,1_Sc_Lu_100",2.03,2.17,3392,6.715,1.5,1.045,1.594897,577.25,14.885,114,120,41.89745,9.505,5.9134,44.8555249,1875,3.8245,3.06,87.5,-659.45,-0.15,-121,0.815325385,73.16308,-9.867840334,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0.68030614
"1,1_Sc_Lu_500",2.03,2.17,3392,6.715,1.5,1.045,1.594897,577.25,14.885,114,120,41.89745,9.505,5.9134,44.8555249,1875,3.8245,3.06,87.5,-659.45,-0.15,-121,0.815325385,73.16308,-9.867840334,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,0,0.58812305
"1,1_Sc_Lu_1000",2.03,2.17,3392,6.715,1.5,1.045,1.594897,577.25,14.885,114,120,41.89745,9.505,5.9134,44.8555249,1875,3.8245,3.06,87.5,-659.45,-0.15,-121,0.815325385,73.16308,-9.867840334,0,0,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0.56447022
"1,1_Sc_Nd_0.1",1.85,2.365,3228,6.97,1.54,1.135,1.525854,580.35,11.435,112.5,117.5,53.05,11.72,3.4912,48.87206062,1551.5,1.7495,3.37,105,-655,-0.225,-95,1.028074072,100.214135,-12.4922645,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0,1.03314745
"1,1_Sc_Nd_1",1.85,2.365,3228,6.97,1.54,1.135,1.525854,580.35,11.435,112.5,117.5,53.05,11.72,3.4912,48.87206062,1551.5,1.7495,3.37,105,-655,-0.225,-95,1.028074072,100.214135,-12.4922645,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1.03542289
"1,1_Sc_Nd_10",1.85,2.365,3228,6.97,1.54,1.135,1.525854,580.35,11.435,112.5,117.5,53.05,11.72,3.4912,48.87206062,1551.5,1.7495,3.37,105,-655,-0.225,-95,1.028074072,100.214135,-12.4922645,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,1.03224024
"1,1_Sc_Nd_100",1.85,2.365,3228,6.97,1.54,1.135,1.525854,580.35,11.435,112.5,117.5,53.05,11.72,3.4912,48.87206062,1551.5,1.7495,3.37,105,-655,-0.225,-95,1.028074072,100.214135,-12.4922645,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,1.00313286
"1,1_Sc_Nd_500",1.85,2.365,3228,6.97,1.54,1.135,1.525854,580.35,11.435,112.5,117.5,53.05,11.72,3.4912,48.87206062,1551.5,1.7495,3.37,105,-655,-0.225,-95,1.028074072,100.214135,-12.4922645,0,0,0,250,0,0,0,0,0,0,0,0,0,0,250,0,1.01526295
"1,1_Sc_Nd_1000",1.85,2.365,3228,6.97,1.54,1.135,1.525854,580.35,11.435,112.5,117.5,53.05,11.72,3.4912,48.87206062,1551.5,1.7495,3.37,105,-655,-0.225,-95,1.028074072,100.214135,-12.4922645,0,0,0,500,0,0,0,0,0,0,0,0,0,0,500,0,0.85184796
"1,1_Sc_Pr_0.1",1.835,2.38,3451,6.19,1.545,1.15,1.5260245,577,13.535,112.5,117.5,53.82985,11.515,3.5428,48.85900191,1509,4.3345,3.615,168.5,-660.2,-0.245,-76.5,2.290142685,92.712635,-13.07994784,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1.02014829
"1,1_Sc_Pr_1",1.835,2.38,3451,6.19,1.545,1.15,1.5260245,577,13.535,112.5,117.5,53.82985,11.515,3.5428,48.85900191,1509,4.3345,3.615,168.5,-660.2,-0.245,-76.5,2.290142685,92.712635,-13.07994784,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1.01391576
"1,1_Sc_Pr_10",1.835,2.38,3451,6.19,1.545,1.15,1.5260245,577,13.535,112.5,117.5,53.82985,11.515,3.5428,48.85900191,1509,4.3345,3.615,168.5,-660.2,-0.245,-76.5,2.290142685,92.712635,-13.07994784,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1.03090405
"1,1_Sc_Pr_100",1.835,2.38,3451,6.19,1.545,1.15,1.5260245,577,13.535,112.5,117.5,53.82985,11.515,3.5428,48.85900191,1509,4.3345,3.615,168.5,-660.2,-0.245,-76.5,2.290142685,92.712635,-13.07994784,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,1.00655809
"1,1_Sc_Pr_500",1.835,2.38,3451,6.19,1.545,1.15,1.5260245,577,13.535,112.5,117.5,53.82985,11.515,3.5428,48.85900191,1509,4.3345,3.615,168.5,-660.2,-0.245,-76.5,2.290142685,92.712635,-13.07994784,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,0,1.00295484
"1,1_Sc_Pr_1000",1.835,2.38,3451,6.19,1.545,1.15,1.5260245,577,13.535,112.5,117.5,53.82985,11.515,3.5428,48.85900191,1509,4.3345,3.615,168.5,-660.2,-0.245,-76.5,2.290142685,92.712635,-13.07994784,0,0,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0.89774632
"1,1_Sc_Sm_0.1",1.885,2.34,2455.5,6.32,1.53,1.105,1.543782,587.1,13.335,112,117.5,51.38055,12.145,3.39215,47.31926405,1454.5,2.0345,3.445,298,-652.65,-0.185,-91.5,1.166227397,102.568385,-12.23718784,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.05,0,1.04795757
"1,1_Sc_Sm_1",1.885,2.34,2455.5,6.32,1.53,1.105,1.543782,587.1,13.335,112,117.5,51.38055,12.145,3.39215,47.31926405,1454.5,2.0345,3.445,298,-652.65,-0.185,-91.5,1.166227397,102.568385,-12.23718784,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,1.05719254
"1,1_Sc_Sm_10",1.885,2.34,2455.5,6.32,1.53,1.105,1.543782,587.1,13.335,112,117.5,51.38055,12.145,3.39215,47.31926405,1454.5,2.0345,3.445,298,-652.65,-0.185,-91.5,1.166227397,102.568385,-12.23718784,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,1.03364168
"1,1_Sc_Sm_100",1.885,2.34,2455.5,6.32,1.53,1.105,1.543782,587.1,13.335,112,117.5,51.38055,12.145,3.39215,47.31926405,1454.5,2.0345,3.445,298,-652.65,-0.185,-91.5,1.166227397,102.568385,-12.23718784,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,1.02572446
"1,1_Sc_Sm_500",1.885,2.34,2455.5,6.32,1.53,1.105,1.543782,587.1,13.335,112,117.5,51.38055,12.145,3.39215,47.31926405,1454.5,2.0345,3.445,298,-652.65,-0.185,-91.5,1.166227397,102.568385,-12.23718784,0,0,0,0,250,0,0,0,0,0,0,0,0,0,250,0,0.97290159
"1,1_Sc_Sm_1000",1.885,2.34,2455.5,6.32,1.53,1.105,1.543782,587.1,13.335,112,117.5,51.38055,12.145,3.39215,47.31926405,1454.5,2.0345,3.445,298,-652.65,-0.185,-91.5,1.166227397,102.568385,-12.23718784,0,0,0,0,500,0,0,0,0,0,0,0,0,0,500,0,0.82846122
"1,1_Sc_Tb_0.1",1.93,2.3,3306,6.465,1.515,1.09,1.682732,597.7,5104.385,112.5,117.5,53.42,11.175,4.00595,39.88148489,1723,3.1345,3.32,111,-656.1,-0.26,-85,1.039057706,104.493985,-13.5530295,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.05,0,1.00822028
"1,1_Sc_Tb_1",1.93,2.3,3306,6.465,1.515,1.09,1.682732,597.7,5104.385,112.5,117.5,53.42,11.175,4.00595,39.88148489,1723,3.1345,3.32,111,-656.1,-0.26,-85,1.039057706,104.493985,-13.5530295,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,1.02334072
"1,1_Sc_Tb_10",1.93,2.3,3306,6.465,1.515,1.09,1.682732,597.7,5104.385,112.5,117.5,53.42,11.175,4.00595,39.88148489,1723,3.1345,3.32,111,-656.1,-0.26,-85,1.039057706,104.493985,-13.5530295,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,1.02565059
"1,1_Sc_Tb_100",1.93,2.3,3306,6.465,1.515,1.09,1.682732,597.7,5104.385,112.5,117.5,53.42,11.175,4.00595,39.88148489,1723,3.1345,3.32,111,-656.1,-0.26,-85,1.039057706,104.493985,-13.5530295,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0.98032996
"1,1_Sc_Tb_500",1.93,2.3,3306,6.465,1.515,1.09,1.682732,597.7,5104.385,112.5,117.5,53.42,11.175,4.00595,39.88148489,1723,3.1345,3.32,111,-656.1,-0.26,-85,1.039057706,104.493985,-13.5530295,0,0,0,0,0,0,0,250,0,0,0,0,0,0,250,0,0.97740001
"1,1_Sc_Tb_1000",1.93,2.3,3306,6.465,1.515,1.09,1.682732,597.7,5104.385,112.5,117.5,53.42,11.175,4.00595,39.88148489,1723,3.1345,3.32,111,-656.1,-0.26,-85,1.039057706,104.493985,-13.5530295,0,0,0,0,0,0,0,500,0,0,0,0,0,0,500,0,0.8654396
